Actual_MW,Predicted_MW,Forecast_Error_MW,Anomaly
34309.0,34133.83,175.17188,0
34119.0,34129.32,10.3203125,0
32027.0,32371.43,344.4297,0
29719.0,29315.025,403.9746,0
26931.0,26945.068,14.068359,0
24888.0,24759.145,128.85547,0
23714.0,23616.271,97.728516,0
23005.0,22979.941,25.058594,0
22819.0,22634.34,184.66016,0
23194.0,23045.178,148.82227,0
24858.0,24863.32,5.3203125,0
28487.0,28183.799,303.20117,0
31004.0,30874.295,129.70508,0
32284.0,32185.936,98.06445,0
33395.0,33254.707,140.29297,0
34468.0,34353.72,114.28125,0
35143.0,35093.83,49.171875,0
35646.0,35629.973,16.027344,0
36122.0,36042.29,79.71094,0
36400.0,36357.63,42.371094,0
36305.0,36454.137,149.13672,0
36026.0,35961.117,64.88281,0
35241.0,35147.83,93.171875,0
34327.0,34130.22,196.78125,0
34614.0,34727.08,113.078125,0
34089.0,34705.07,616.0703,0
32368.0,32178.414,189.58594,0
30151.0,29761.535,389.46484,0
27706.0,27439.914,266.08594,0
25214.0,25317.459,103.458984,0
23818.0,23601.691,216.3086,0
22863.0,22739.91,123.08984,0
22364.0,22229.22,134.7793,0
22202.0,22163.773,38.226562,0
22660.0,22433.09,226.91016,0
23690.0,23416.988,273.01172,0
24840.0,25244.281,404.28125,0
27007.0,27023.717,16.716797,0
29116.0,28788.496,327.5039,0
30627.0,30470.512,156.48828,0
31654.0,31463.277,190.72266,0
32359.0,32136.217,222.7832,0
32752.0,32565.049,186.95117,0
32867.0,32831.062,35.9375,0
32938.0,32933.69,4.3085938,0
32757.0,32938.297,181.29688,0
32313.0,32116.162,196.83789,0
31634.0,31399.354,234.64648,0
32572.0,32127.148,444.85156,0
32259.0,32984.23,725.23047,0
30865.0,30614.732,250.26758,0
28723.0,28740.738,17.738281,0
26537.0,26293.93,243.07031,0
24274.0,24386.477,112.47656,0
23158.0,22752.887,405.11328,0
21982.0,22114.484,132.48438,0
21472.0,21271.691,200.3086,0
21160.0,21142.557,17.44336,0
21314.0,21137.41,176.58984,0
21743.0,21718.363,24.636719,0
22282.0,22749.406,467.40625,0
24316.0,24047.172,268.82812,0
26394.0,26249.834,144.16602,0
27881.0,28056.076,175.07617,0
29194.0,28997.383,196.61719,0
30159.0,29983.852,175.14844,0
30820.0,30673.629,146.3711,0
31141.0,31224.918,83.91797,0
31339.0,31505.324,166.32422,0
31578.0,31608.559,30.558594,0
31609.0,31368.736,240.26367,0
31337.0,30950.639,386.36133,0
32566.0,31871.434,694.5664,0
32553.0,32910.164,357.16406,0
30992.0,30995.266,3.265625,0
28527.0,28860.43,333.4297,0
26189.0,26056.775,132.22461,0
24419.0,24186.645,232.35547,0
23461.0,23237.725,223.27539,0
22875.0,22809.523,65.47656,0
22718.0,22585.547,132.45312,0
23225.0,23059.871,165.1289,0
25032.0,24899.914,132.08594,0
29256.0,28239.742,1016.2578,1
31870.0,32273.79,403.78906,0
33019.0,33251.633,232.63281,0
34405.0,34263.4,141.60156,0
35511.0,35681.742,170.74219,0
36100.0,36217.27,117.26953,0
36531.0,36677.234,146.23438,0
37177.0,36998.11,178.89062,0
37238.0,37569.016,331.01562,0
37075.0,37299.98,224.98047,0
36920.0,36890.79,29.210938,0
36634.0,36305.797,328.20312,0
36446.0,36016.78,429.21875,0
37175.0,37168.164,6.8359375,0
36110.0,37244.98,1134.9805,1
34011.0,34141.523,130.52344,0
30961.0,31025.635,64.634766,0
28139.0,27849.643,289.35742,0
26026.0,25739.248,286.75195,0
24842.0,24629.041,212.95898,0
23934.0,24016.955,82.95508,0
23527.0,23467.438,59.5625,0
23631.0,23718.113,87.11328,0
25258.0,25142.773,115.22656,0
29085.0,28557.037,527.9629,0
31370.0,31751.285,381.28516,0
32018.0,32552.988,534.9883,0
32587.0,32998.35,411.35156,0
33007.0,33374.94,367.9414,0
33279.0,33227.836,51.164062,0
33152.0,33513.336,361.33594,0
33534.0,33228.582,305.41797,0
33317.0,33684.062,367.0625,0
32513.0,33139.426,626.4258,0
32295.0,32020.234,274.76562,0
31941.0,31861.615,79.384766,0
31258.0,31716.318,458.31836,0
32359.0,32365.873,6.873047,0
31724.0,32508.818,784.81836,0
29751.0,29846.621,95.62109,0
27134.0,26994.209,139.79102,0
24195.0,24418.836,223.83594,0
22414.0,22174.566,239.4336,0
21452.0,21289.676,162.32422,0
20857.0,20825.184,31.816406,0
20647.0,20550.027,96.97266,0
21109.0,20913.012,195.98828,0
22833.0,22976.846,143.8457,0
26790.0,26370.547,419.45312,0
28733.0,29385.506,652.50586,0
29301.0,29525.254,224.2539,0
30280.0,30197.596,82.4043,0
30323.0,31106.264,783.2637,0
30579.0,30421.277,157.72266,0
30557.0,30719.52,162.51953,0
30499.0,30537.484,38.484375,0
30423.0,30395.83,27.169922,0
30279.0,30292.527,13.527344,0
30236.0,30197.508,38.492188,0
29983.0,29901.785,81.21484,0
29913.0,29812.902,100.09766,0
31423.0,31262.928,160.07227,0
30870.0,31262.55,392.55078,0
29241.0,29033.596,207.4043,0
26567.0,26688.629,121.62891,0
24201.0,23929.148,271.85156,0
22382.0,22236.758,145.24219,0
21407.0,21307.848,99.15234,0
20786.0,20835.166,49.166016,0
20761.0,20548.504,212.4961,0
21107.0,21102.61,4.390625,0
22721.0,22874.012,153.01172,0
26225.0,26129.662,95.33789,0
28172.0,28623.621,451.6211,0
29125.0,29085.174,39.82617,0
29897.0,30057.725,160.72461,0
30467.0,30603.875,136.875,0
30750.0,30741.504,8.496094,0
30660.0,30903.11,243.10938,0
30807.0,30627.12,179.88086,0
30330.0,30749.912,419.9121,0
30096.0,29938.43,157.57031,0
29910.0,29946.795,36.79492,0
29742.0,29417.725,324.2754,0
30127.0,29623.656,503.34375,0
31610.0,31405.717,204.2832,0
30901.0,31168.0,267.0,0
29206.0,29109.361,96.63867,0
26567.0,26748.812,181.8125,0
24032.0,23965.34,66.66016,0
22301.0,22076.791,224.20898,0
21362.0,21239.895,122.10547,0
20814.0,20797.055,16.945312,0
20733.0,20576.676,156.32422,0
20927.0,21044.023,117.02344,0
22895.0,22578.945,316.0547,0
26600.0,26415.764,184.23633,0
28608.0,28985.25,377.25,0
29277.0,29464.74,187.74023,0
29912.0,30005.766,93.765625,0
30445.0,30502.527,57.527344,0
30516.0,30666.068,150.06836,0
30231.0,30562.732,331.73242,0
30194.0,30082.729,111.271484,0
29950.0,30002.107,52.10742,0
29497.0,29652.168,155.16797,0
29292.0,29163.143,128.85742,0
28911.0,28839.195,71.80469,0
28961.0,28658.668,302.33203,0
30039.0,30277.717,238.7168,0
29551.0,29621.883,70.88281,0
28070.0,27912.771,157.22852,0
26114.0,25823.012,290.98828,0
23945.0,23728.104,216.89648,0
22154.0,21867.193,286.80664,0
21015.0,20832.93,182.07031,0
20288.0,20193.766,94.234375,0
19975.0,19904.154,70.8457,0
19992.0,20032.373,40.373047,0
20588.0,20515.846,72.1543,0
21727.0,21580.867,146.13281,0
22869.0,23268.914,399.91406,0
24828.0,24724.99,103.009766,0
26189.0,26388.74,199.74023,0
26845.0,26929.746,84.74609,0
26715.0,27001.92,286.91992,0
26305.0,26483.354,178.35352,0
25887.0,25843.469,43.53125,0
25391.0,25434.053,43.052734,0
25080.0,25126.287,46.28711,0
25117.0,25095.107,21.892578,0
25182.0,25069.016,112.984375,0
25692.0,25480.572,211.42773,0
27250.0,27290.246,40.246094,0
26982.0,26978.066,3.9335938,0
25956.0,25515.873,440.12695,0
24609.0,24104.242,504.7578,0
22841.0,22595.406,245.59375,0
21091.0,21073.645,17.355469,0
20137.0,19903.076,233.92383,0
19497.0,19375.605,121.39453,0
19238.0,19076.582,161.41797,0
19188.0,19160.79,27.210938,0
19491.0,19458.992,32.007812,0
20166.0,20103.879,62.121094,0
21036.0,21220.867,184.86719,0
22876.0,22629.996,246.0039,0
24337.0,24480.727,143.72656,0
24924.0,25361.035,437.03516,0
25150.0,25280.746,130.7461,0
24913.0,25204.48,291.48047,0
24755.0,24664.771,90.228516,0
24884.0,24574.674,309.32617,0
24936.0,25051.318,115.31836,0
25316.0,25290.188,25.8125,0
25934.0,25511.57,422.4297,0
26888.0,26298.53,589.4707,0
28295.0,28164.61,130.39062,0
28159.0,27752.424,406.57617,0
26859.0,26732.936,126.06445,0
24941.0,24954.588,13.587891,0
22827.0,22833.895,6.8945312,0
21478.0,21130.012,347.98828,0
20543.0,20670.43,127.42969,0
20205.0,20243.484,38.484375,0
20163.0,20175.605,12.605469,0
20709.0,20668.547,40.453125,0
22578.0,22552.146,25.853516,0
26532.0,26281.535,250.46484,0
29016.0,29269.01,253.00977,0
29812.0,29857.576,45.57617,0
30368.0,30594.219,226.21875,0
30753.0,31136.172,383.17188,0
30843.0,30979.787,136.78711,0
30630.0,30957.336,327.33594,0
30558.0,30635.81,77.81055,0
30230.0,30479.92,249.91992,0
30007.0,30007.709,0.7089844,0
29963.0,30031.863,68.86328,0
29996.0,30060.79,64.78906,0
30180.0,30884.297,704.2969,0
31855.0,31217.986,637.0137,0
31334.0,31362.83,28.830078,0
29586.0,29531.188,54.8125,0
26926.0,26874.094,51.90625,0
24364.0,24296.902,67.09766,0
22531.0,22467.113,63.88672,0
21507.0,21540.936,33.935547,0
21124.0,21020.938,103.0625,0
20908.0,21008.014,100.01367,0
21387.0,21369.945,17.054688,0
23255.0,23284.074,29.074219,0
27250.0,27133.562,116.4375,0
29130.0,29743.674,613.6738,0
29697.0,29449.2,247.80078,0
30037.0,30295.305,258.3047,0
30835.0,30583.572,251.42773,0
31175.0,31156.271,18.728516,0
31238.0,31377.717,139.7168,0
31599.0,31367.09,231.91016,0
31731.0,31699.541,31.458984,0
31537.0,31721.836,184.83594,0
31483.0,31439.594,43.40625,0
31198.0,31342.57,144.57031,0
31079.0,31770.715,691.71484,0
32559.0,32061.28,497.7207,0
31943.0,32024.36,81.359375,0
30100.0,30091.115,8.884766,0
27145.0,27357.795,212.79492,0
24521.0,24400.055,120.94531,0
22634.0,22550.006,83.99414,0
21663.0,21588.91,74.08984,0
21134.0,21098.598,35.402344,0
20854.0,20905.352,51.351562,0
21146.0,21199.643,53.64258,0
22987.0,22913.812,73.1875,0
26883.0,26807.707,75.29297,0
28985.0,29380.37,395.36914,0
29749.0,29543.688,205.3125,0
30439.0,30378.646,60.353516,0
31482.0,31136.969,345.03125,0
32389.0,31949.088,439.9121,0
32759.0,32865.74,106.73828,0
33339.0,33106.668,232.33203,0
33490.0,33628.754,138.7539,0
33537.0,33478.69,58.308594,0
33451.0,33453.715,2.7148438,0
32921.0,32942.73,21.730469,0
32446.0,32928.562,482.5625,0
34004.0,33449.355,554.64453,0
33262.0,33521.816,259.8164,0
31263.0,31323.92,60.91992,0
28369.0,28481.143,112.14258,0
25512.0,25531.168,19.167969,0
23518.0,23396.424,121.57617,0
22258.0,22354.33,96.33008,0
21679.0,21584.5,94.5,0
21448.0,21357.676,90.32422,0
21701.0,21713.498,12.498047,0
23513.0,23379.406,133.59375,0
27353.0,27281.42,71.58008,0
29389.0,29797.795,408.79492,0
30133.0,29998.588,134.41211,0
31331.0,30728.84,602.16016,0
32637.0,32206.38,430.61914,0
33541.0,33305.867,235.13281,0
33694.0,34112.195,418.1953,0
34171.0,33954.227,216.77344,0
34123.0,34366.805,243.80469,0
34133.0,33961.37,171.6289,0
34023.0,33972.56,50.441406,0
33367.0,33422.637,55.63672,0
32867.0,33116.33,249.32812,0
34055.0,33843.77,211.23047,0
33177.0,33481.5,304.5,0
31094.0,31244.89,150.89062,0
28224.0,28373.156,149.15625,0
25291.0,25410.803,119.802734,0
23327.0,23153.355,173.64453,0
22028.0,22138.68,110.67969,0
21551.0,21318.484,232.51562,0
21234.0,21206.879,27.121094,0
21299.0,21429.604,130.60352,0
23030.0,22828.47,201.5293,0
26755.0,26664.496,90.50391,0
28728.0,29233.727,505.72656,0
29675.0,29468.424,206.57617,0
30624.0,30364.857,259.14258,0
31865.0,31403.242,461.7578,0
32649.0,32471.625,177.375,0
32834.0,33124.777,290.77734,0
33275.0,33070.758,204.24219,0
33400.0,33444.74,44.73828,0
33313.0,33333.586,20.585938,0
33034.0,33052.15,18.148438,0
32097.0,32302.162,205.16211,0
31493.0,31742.18,249.17969,0
32341.0,32574.068,233.06836,0
31298.0,31704.027,406.02734,0
29861.0,29410.426,450.57422,0
27562.0,27490.469,71.53125,0
25221.0,25043.016,177.98438,0
23372.0,23059.475,312.5254,0
22183.0,21998.916,184.08398,0
21396.0,21300.172,95.828125,0
21013.0,20928.506,84.49414,0
20936.0,20993.625,57.625,0
21541.0,21393.816,147.1836,0
22656.0,22498.121,157.8789,0
24052.0,24098.334,46.333984,0
26039.0,25974.215,64.78516,0
27510.0,27469.96,40.039062,0
27889.0,28214.633,325.6328,0
27458.0,27998.527,540.52734,0
26824.0,27180.824,356.82422,0
26170.0,26350.215,180.21484,0
25582.0,25679.916,97.916016,0
25264.0,25299.63,35.63086,0
25272.0,25315.746,43.746094,0
25161.0,25594.3,433.30078,0
25724.0,26144.059,420.0586,0
27207.0,26888.986,318.01367,0
26870.0,26678.48,191.51953,0
25839.0,25540.615,298.38477,0
24484.0,24022.168,461.83203,0
22756.0,22501.572,254.42773,0
21361.0,21021.52,339.48047,0
20248.0,20195.393,52.60742,0
19612.0,19515.307,96.69336,0
19309.0,19240.324,68.67578,0
19299.0,19308.465,9.464844,0
19708.0,19681.71,26.289062,0
20598.0,20433.45,164.55078,0
21487.0,21693.799,206.79883,0
23176.0,22909.268,266.73242,0
24339.0,24517.709,178.70898,0
24832.0,25018.15,186.15039,0
24898.0,25122.656,224.65625,0
24713.0,24946.94,233.93945,0
24456.0,24566.154,110.1543,0
24154.0,24287.855,133.85547,0
24071.0,24161.975,90.97461,0
24425.0,24437.293,12.292969,0
25016.0,25094.209,78.208984,0
26063.0,26164.822,101.822266,0
28118.0,26790.768,1327.2324,1
28015.0,27540.707,474.29297,0
26918.0,26658.76,259.24023,0
25348.0,25051.814,296.18555,0
23631.0,23326.676,304.32422,0
22242.0,21999.803,242.19727,0
21466.0,21431.943,34.05664,0
21242.0,21219.293,22.707031,0
21299.0,21343.809,44.808594,0
21881.0,21952.998,71.99805,0
23620.0,23818.262,198.26172,0
27193.0,27173.01,19.990234,0
29376.0,29621.479,245.47852,0
30277.0,30062.725,214.27539,0
30711.0,31025.531,314.53125,0
30954.0,31305.777,351.77734,0
30688.0,31084.77,396.76953,0
30177.0,30652.803,475.80273,0
29800.0,30020.488,220.48828,0
29428.0,29535.242,107.24219,0
28995.0,29176.873,181.87305,0
29013.0,28957.838,55.16211,0
29211.0,29515.258,304.2578,0
30284.0,30374.479,90.478516,0
32070.0,31207.72,862.2793,0
31600.0,31413.402,186.59766,0
30188.0,29854.738,333.26172,0
27764.0,27592.324,171.67578,0
25600.0,25210.717,389.2832,0
23991.0,23742.285,248.71484,0
23267.0,23040.723,226.27734,0
22992.0,22865.08,126.91992,0
23084.0,23016.371,67.62891,0
23671.0,23742.742,71.74219,0
25794.0,25684.959,109.041016,0
29937.0,29715.424,221.57617,0
31921.0,32139.979,218.97852,0
31981.0,31882.916,98.083984,0
31600.0,32060.17,460.16992,0
31365.0,31629.207,264.20703,0
30944.0,31150.928,206.92773,0
30503.0,30775.438,272.4375,0
30342.0,30325.643,16.357422,0
29905.0,30136.473,231.47266,0
29663.0,29564.852,98.14844,0
29663.0,29672.045,9.044922,0
29772.0,30197.348,425.34766,0
30544.0,30813.258,269.2578,0
32153.0,31211.57,941.4297,0
31482.0,31516.176,34.17578,0
29869.0,29737.91,131.08984,0
27275.0,27245.414,29.585938,0
25090.0,24684.188,405.8125,0
23293.0,23240.006,52.99414,0
22531.0,22333.355,197.64453,0
22236.0,22076.836,159.16406,0
22191.0,22180.85,10.150391,0
22714.0,22738.887,24.886719,0
24690.0,24682.629,7.3710938,0
28676.0,28502.123,173.87695,0
30644.0,30891.984,247.98438,0
30660.0,30795.623,135.62305,0
30511.0,30806.678,295.67773,0
30618.0,30693.271,75.271484,0
30591.0,30575.592,15.408203,0
30350.0,30579.635,229.63477,0
30467.0,30275.035,191.96484,0
30304.0,30397.639,93.63867,0
30089.0,30078.9,10.099609,0
30080.0,30004.295,75.70508,0
29989.0,30245.65,256.6504,0
30747.0,30755.395,8.394531,0
32189.0,31522.178,666.82227,0
31447.0,31467.914,20.914062,0
29680.0,29714.121,34.121094,0
26995.0,27100.934,105.93359,0
24662.0,24380.107,281.89258,0
22950.0,22787.453,162.54688,0
21872.0,21971.23,99.23047,0
21364.0,21366.365,2.3652344,0
21201.0,21212.906,11.90625,0
21712.0,21623.525,88.47461,0
23558.0,23560.777,2.7773438,0
27389.0,27262.355,126.64453,0
29604.0,29713.291,109.291016,0
29915.0,30085.656,170.65625,0
30311.0,30202.297,108.703125,0
30983.0,30774.498,208.50195,0
31208.0,31225.535,17.535156,0
31216.0,31333.863,117.86328,0
31437.0,31278.348,158.65234,0
31441.0,31433.342,7.658203,0
31385.0,31307.998,77.00195,0
31134.0,31261.855,127.85547,0
30898.0,30710.521,187.47852,0
31272.0,31366.87,94.86914,0
32667.0,32136.234,530.7656,0
31765.0,31931.178,166.17773,0
30026.0,29984.26,41.740234,0
27331.0,27506.115,175.11523,0
24779.0,24696.615,82.384766,0
22828.0,22818.822,9.177734,0
21601.0,21772.98,171.98047,0
21064.0,21025.402,38.597656,0
20765.0,20830.754,65.75391,0
21118.0,21043.357,74.64258,0
22991.0,22777.057,213.94336,0
26712.0,26674.703,37.296875,0
28839.0,29105.47,266.4707,0
29426.0,29503.762,77.76172,0
30127.0,29883.705,243.29492,0
30920.0,30753.71,166.28906,0
31247.0,31275.844,28.84375,0
31617.0,31427.225,189.77539,0
31740.0,31841.902,101.90234,0
31578.0,31724.955,146.95508,0
31197.0,31359.326,162.32617,0
30760.0,30761.154,1.1542969,0
30185.0,30188.955,3.9550781,0
30726.0,30420.281,305.71875,0
31232.0,31791.285,559.28516,0
30180.0,30249.135,69.134766,0
28735.0,28478.799,256.20117,0
26578.0,26502.865,75.134766,0
24492.0,24176.578,315.42188,0
22403.0,22442.578,39.578125,0
21236.0,21130.365,105.634766,0
20547.0,20446.18,100.82031,0
20038.0,20170.502,132.50195,0
20036.0,20095.277,59.277344,0
20508.0,20576.193,68.19336,0
21665.0,21474.318,190.68164,0
22829.0,23105.578,276.57812,0
24714.0,24612.543,101.45703,0
26359.0,26155.871,203.1289,0
27308.0,27210.648,97.35156,0
27670.0,27702.854,32.853516,0
27718.0,27745.148,27.148438,0
27773.0,27570.178,202.82227,0
27514.0,27638.459,124.458984,0
27337.0,27410.914,73.91406,0
27229.0,27349.668,120.66797,0
27279.0,26991.746,287.2539,0
28157.0,27982.01,174.99023,0
29175.0,29247.291,72.291016,0
28382.0,28365.574,16.425781,0
27014.0,26931.428,82.572266,0
25282.0,25072.408,209.5918,0
23545.0,23179.094,365.90625,0
21796.0,21762.332,33.66797,0
20556.0,20598.172,42.171875,0
19859.0,19784.117,74.88281,0
19382.0,19440.584,58.583984,0
19227.0,19298.695,71.69531,0
19610.0,19510.746,99.25391,0
20256.0,20294.57,38.570312,0
21131.0,21290.566,159.5664,0
22559.0,22719.203,160.20312,0
24200.0,23954.672,245.32812,0
25132.0,25244.832,112.83203,0
25590.0,25755.031,165.03125,0
25871.0,25915.559,44.558594,0
25881.0,25997.17,116.16992,0
25688.0,25902.318,214.31836,0
25729.0,25787.926,58.92578,0
26123.0,26082.996,40.003906,0
26800.0,26472.188,327.8125,0
28474.0,27630.127,843.87305,0
29442.0,29249.67,192.33008,0
28755.0,28486.994,268.00586,0
27397.0,27346.922,50.078125,0
25467.0,25495.023,28.023438,0
23303.0,23373.602,70.60156,0
21834.0,21588.732,245.26758,0
20747.0,20987.281,240.28125,0
20256.0,20383.639,127.63867,0
20106.0,20169.268,63.26758,0
20455.0,20564.09,109.08984,0
22409.0,22169.697,239.30273,0
26346.0,26171.312,174.6875,0
28682.0,29146.95,464.94922,0
29388.0,29527.2,139.19922,0
30197.0,30181.81,15.189453,0
30724.0,31071.777,347.77734,0
30907.0,31037.988,130.98828,0
30993.0,31088.111,95.11133,0
30901.0,31129.287,228.28711,0
30849.0,30831.164,17.835938,0
30644.0,30800.414,156.41406,0
30527.0,30621.393,94.39258,0
30390.0,30525.455,135.45508,0
31081.0,31174.275,93.27539,0
32262.0,32254.2,7.8007812,0
31225.0,31560.158,335.1582,0
29394.0,29313.807,80.19336,0
26555.0,26646.1,91.09961,0
24272.0,23908.398,363.60156,0
22522.0,22370.879,151.1211,0
21464.0,21513.055,49.054688,0
21049.0,20933.547,115.453125,0
20901.0,20895.924,5.076172,0
21421.0,21372.938,48.0625,0
23422.0,23373.748,48.251953,0
27601.0,27361.984,239.01562,0
29751.0,30076.545,325.54492,0
30035.0,30082.922,47.921875,0
30165.0,30463.855,298.85547,0
30737.0,30608.078,128.92188,0
30900.0,30934.79,34.789062,0
30725.0,31014.176,289.17578,0
30717.0,30747.906,30.90625,0
30613.0,30637.215,24.214844,0
30565.0,30465.293,99.70703,0
30342.0,30625.32,283.3203,0
30729.0,30248.414,480.58594,0
31848.0,31817.72,30.279297,0
32357.0,32567.748,210.74805,0
31319.0,31439.758,120.75781,0
29453.0,29522.562,69.5625,0
26729.0,26771.988,42.98828,0
24265.0,24090.383,174.61719,0
22658.0,22377.45,280.55078,0
21618.0,21660.979,42.978516,0
21228.0,21086.922,141.07812,0
21146.0,21058.477,87.52344,0
21764.0,21608.746,155.2539,0
23626.0,23767.975,141.97461,0
27746.0,27402.055,343.9453,0
30189.0,30127.383,61.617188,0
30350.0,30627.008,277.0078,0
30452.0,30590.936,138.93555,0
30691.0,30816.553,125.552734,0
30505.0,30729.248,224.24805,0
30335.0,30442.068,107.06836,0
30114.0,30294.717,180.7168,0
29854.0,29896.244,42.24414,0
29914.0,29619.037,294.9629,0
29835.0,30001.014,166.01367,0
30102.0,29849.527,252.47266,0
31408.0,31002.807,405.19336,0
32405.0,32108.191,296.8086,0
31584.0,31523.371,60.628906,0
29962.0,29875.898,86.10156,0
27801.0,27435.225,365.7754,0
25351.0,25268.209,82.791016,0
23558.0,23465.41,92.58984,0
22697.0,22555.086,141.91406,0
22403.0,22226.082,176.91797,0
22353.0,22327.695,25.304688,0
22947.0,22858.227,88.77344,0
24943.0,24895.93,47.070312,0
29323.0,28692.523,630.47656,0
31170.0,31680.895,510.89453,0
31356.0,31149.125,206.875,0
31237.0,31424.492,187.49219,0
30908.0,31376.025,468.0254,0
30672.0,30654.086,17.914062,0
30511.0,30520.893,9.892578,0
30302.0,30406.775,104.77539,0
29952.0,30071.014,119.01367,0
29434.0,29606.713,172.71289,0
29506.0,29069.752,436.24805,0
29722.0,29867.406,145.40625,0
31075.0,30481.605,593.39453,0
32384.0,31642.037,741.9629,0
31660.0,31558.484,101.515625,0
30284.0,30044.402,239.59766,0
27823.0,27929.504,106.50391,0
25551.0,25297.875,253.125,0
23911.0,23673.383,237.61719,0
22889.0,22946.215,57.214844,0
22603.0,22429.79,173.21094,0
22647.0,22555.709,91.291016,0
23198.0,23192.342,5.658203,0
25107.0,25068.996,38.003906,0
29065.0,28693.596,371.4043,0
31338.0,31271.098,66.90234,0
31420.0,31614.844,194.84375,0
31212.0,31330.457,118.45703,0
31200.0,31225.672,25.671875,0
30895.0,31042.963,147.96289,0
30356.0,30710.246,354.2461,0
29979.0,30083.748,104.74805,0
29614.0,29595.373,18.626953,0
29137.0,29187.488,50.48828,0
28835.0,28774.537,60.46289,0
28651.0,28918.43,267.4297,0
29988.0,29453.059,534.9414,0
30514.0,30709.094,195.09375,0
29645.0,29506.553,138.44727,0
28371.0,28102.662,268.3379,0
26469.0,26262.602,206.39844,0
24327.0,24184.09,142.91016,0
22385.0,22337.334,47.666016,0
21388.0,21175.68,212.32031,0
20872.0,20660.295,211.70508,0
20652.0,20558.395,93.60547,0
20747.0,20797.312,50.3125,0
21293.0,21397.727,104.72656,0
22627.0,22357.85,269.1504,0
23931.0,24125.166,194.16602,0
25577.0,25589.287,12.287109,0
26605.0,26698.525,93.52539,0
26887.0,26998.428,111.427734,0
26729.0,26863.4,134.40039,0
26392.0,26498.842,106.8418,0
25830.0,26000.93,170.92969,0
25287.0,25362.31,75.31055,0
24984.0,24999.201,15.201172,0
24937.0,25037.008,100.00781,0
25161.0,25300.8,139.80078,0
26603.0,26370.2,232.80078,0
27604.0,27570.047,33.953125,0
26823.0,26763.896,59.103516,0
25707.0,25438.805,268.1953,0
24247.0,23898.203,348.79688,0
22632.0,22283.168,348.83203,0
21137.0,20934.965,202.03516,0
20035.0,20002.227,32.773438,0
19423.0,19322.096,100.9043,0
19274.0,19064.135,209.86523,0
19121.0,19287.805,166.80469,0
19618.0,19478.02,139.98047,0
20573.0,20378.531,194.46875,0
21453.0,21702.703,249.70312,0
22957.0,22880.8,76.19922,0
24008.0,24185.34,177.33984,0
24348.0,24634.69,286.68945,0
24622.0,24582.27,39.73047,0
24750.0,24750.795,0.7949219,0
24631.0,24721.379,90.37891,0
24449.0,24537.98,88.98047,0
24439.0,24518.047,79.046875,0
24909.0,24812.24,96.759766,0
25757.0,25548.752,208.24805,0
27549.0,26840.918,708.08203,0
28977.0,28147.186,829.81445,0
28293.0,28122.363,170.63672,0
26884.0,26855.945,28.054688,0
24967.0,24968.938,1.9375,0
22883.0,22909.578,26.578125,0
21427.0,21229.395,197.60547,0
20502.0,20638.332,136.33203,0
20116.0,20208.543,92.54297,0
19974.0,20101.926,127.92578,0
20632.0,20493.258,138.74219,0
22472.0,22549.574,77.57422,0
26347.0,26132.48,214.51953,0
29009.0,29023.059,14.058594,0
29660.0,29894.25,234.25,0
30252.0,30318.008,66.00781,0
31169.0,31006.465,162.53516,0
31534.0,31579.69,45.689453,0
31734.0,31776.285,42.285156,0
32060.0,31962.043,97.95703,0
32007.0,32184.766,177.76562,0
31883.0,31947.248,64.24805,0
31811.0,31871.854,60.853516,0
31857.0,31657.807,199.19336,0
32891.0,32539.855,351.14453,0
33334.0,33959.46,625.46094,0
32141.0,32443.88,302.88086,0
30410.0,30206.893,203.10742,0
27341.0,27629.041,288.04102,0
24708.0,24569.283,138.7168,0
22820.0,22700.484,119.515625,0
21756.0,21752.068,3.9316406,0
21208.0,21171.918,36.08203,0
20987.0,20969.887,17.113281,0
21394.0,21368.873,25.126953,0
23232.0,23272.705,40.70508,0
27107.0,27140.15,33.15039,0
29650.0,29591.613,58.38672,0
30107.0,30377.582,270.58203,0
30643.0,30606.514,36.48633,0
31191.0,31304.4,113.40039,0
31435.0,31449.334,14.333984,0
31564.0,31603.354,39.353516,0
31682.0,31726.473,44.472656,0
31572.0,31707.879,135.8789,0
31740.0,31464.373,275.62695,0
31623.0,31880.844,257.84375,0
31556.0,31397.502,158.49805,0
32973.0,32188.973,784.02734,0
33387.0,34023.105,636.10547,0
32444.0,32375.98,68.01953,0
30558.0,30594.836,36.835938,0
27604.0,27829.564,225.56445,0
25145.0,24835.969,309.03125,0
23459.0,23163.287,295.7129,0
22258.0,22407.533,149.5332,0
21762.0,21666.16,95.83984,0
21522.0,21537.742,15.7421875,0
21851.0,21894.395,43.39453,0
23831.0,23662.338,168.66211,0
27686.0,27755.928,69.927734,0
30267.0,30028.94,238.06055,0
30738.0,30934.035,196.03516,0
31432.0,31114.256,317.74414,0
32379.0,32062.672,316.32812,0
32851.0,32795.246,55.753906,0
33179.0,33159.465,19.535156,0
33667.0,33479.098,187.90234,0
33943.0,33887.203,55.796875,0
33888.0,34027.85,139.85156,0
33805.0,33715.062,89.9375,0
33351.0,33351.33,0.328125,0
34403.0,33450.766,952.2344,0
34789.0,35530.36,741.3594,0
33626.0,33783.117,157.11719,0
31734.0,31683.668,50.33203,0
28837.0,29013.09,176.08984,0
25994.0,25979.953,14.046875,0
